CODIGO,ATIVIDADE,ESCORE,RACIONAL
4929904,ORGANIZACAO EXCURSAO EM VEIC ROD PROPRIO INTER-MUN-EST-NACIONAL,10,Risco remoto de envolvimento com atividades ilIcitas
4929999,OUTROS TRANSP RODOVIARIOS DE PASSAGEIROS NAO ESPECI ANTERIOR,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
4930200,TRANSPORTE RODOVIARIO DE CARGA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
4930201,"TRANSP ROD CARGA EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
4930202,TRANSP ROD CARGA EXC PROD PERIG MUDANCA INTER-MUN-EST-NACIONAL,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,10,Risco remoto de envolvimento com atividades ilIcitas
4940000,TRANSPORTE DUTOVIARIO,10,Risco remoto de envolvimento com atividades ilIcitas
4950700,"TRENS TURISTICOS, TELEFERICOS E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
5011400,TRANSPORTE MARITIMO DE CABOTAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
5011401,TRANSPORTE MARITIMO DE CABOTAGEM - CARGA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5011402,TRANSPORTE MARITIMO DE CABOTAGEM - PASSAGEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
5012200,TRANSPORTE MARITIMO DE LONGO CURSO,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5012201,TRANSPORTE MARITIMO DE LONGO CURSO - CARGA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5012202,TRANSPORTE MARITIMO DE LONGO CURSO - PASSAGEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
5021100,TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5021101,TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA MUN EXCETO TRAVESSIA,10,Risco remoto de envolvimento com atividades ilIcitas
5021102,TRANSP NAV INTERIOR CARGA INTER-MUN-EST-NACIONAL EXC TRAVESSIA,10,Risco remoto de envolvimento com atividades ilIcitas
5022000,TRANSPORTE NAVEGACAO INTERIOR DE PASSAGEIROS EM LINHAS REGULARES,10,Risco remoto de envolvimento com atividades ilIcitas
5022001,TRANSP NAV INTERIOR PASS LINHA REGULAR MUNICIPAL EXC TRAVESSIA,10,Risco remoto de envolvimento com atividades ilIcitas
5022002,TRANSP NAV INTERIOR PAS LNHA REG INTER-MUN-EST-NACIONAL EX TRVES,10,Risco remoto de envolvimento com atividades ilIcitas
5030100,NAVEGACAO DE APOIO,10,Risco remoto de envolvimento com atividades ilIcitas
5030101,NAVEGACAO DE APOIO MARITIMO,10,Risco remoto de envolvimento com atividades ilIcitas
5030102,NAVEGACAO DE APOIO PORTUARIO,10,Risco remoto de envolvimento com atividades ilIcitas
5091200,TRANSPORTE POR NAVEGACAO DE TRAVESSIA,10,Risco remoto de envolvimento com atividades ilIcitas
5091201,"TRANSPORTE POR NAVEGACAO DE TRAVESSIA, MUNICIPAL",10,Risco remoto de envolvimento com atividades ilIcitas
5091202,"TRANSPORTE POR NAVEGACAO DE TRAVESSIA, INTERMUNICIPAL",10,Risco remoto de envolvimento com atividades ilIcitas
5099800,TRANSPORTES AQUAVIARIOS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
5099801,TRANSPORTE AQUAVIARIO PARA PASSEIOS TURISTICOS,10,Risco remoto de envolvimento com atividades ilIcitas
5099899,OUTROS TRANSPORTES AQUAVIARIOS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
5111100,TRANSPORTE AEREO DE PASSAGEIROS REGULAR,10,Risco remoto de envolvimento com atividades ilIcitas
5112900,TRANSPORTE AEREO DE PASSAGEIROS NAO-REGULAR,10,Risco remoto de envolvimento com atividades ilIcitas
5112901,SERVICO DE TAXI AEREO E LOCACAO DE AERONAVES COM TRIPULACAO,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
5112999,OUTROS SERVICOS DE TRANSPORTE AEREO DE PASSAGEIROS NAO-REGULAR,100,"Alto risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
5120000,TRANSPORTE AEREO DE CARGA,10,Risco remoto de envolvimento com atividades ilIcitas
5130700,TRANSPORTE ESPACIAL,10,Risco remoto de envolvimento com atividades ilIcitas
5211700,ARMAZENAMENTO,10,Risco remoto de envolvimento com atividades ilIcitas
5211701,ARMAZENS GERAIS - EMISSAO DE WARRANT,10,Risco remoto de envolvimento com atividades ilIcitas
5211702,GUARDA-MOVEIS,10,Risco remoto de envolvimento com atividades ilIcitas
5211799,DEPOSITO MERCADORIA P/TERCEIRO EXC ARMAZEM GERAL GUARDA-MOVEIS,10,Risco remoto de envolvimento com atividades ilIcitas
5212500,CARGA E DESCARGA,10,Risco remoto de envolvimento com atividades ilIcitas
5221400,"CONCESSIONARIAS RODOVIAS, PONTES, TUNEIS E SERVICOS RELACIONADOS",10,Risco remoto de envolvimento com atividades ilIcitas
5222200,TERMINAIS RODOVIARIOS E FERROVIARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
5223100,ESTACIONAMENTO DE VEICULOS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
5229000,ATIVIDADES AUX TRANSPORTE TERRESTRE NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
5229001,SERVICOS APOIO TRANSPORTE POR TAXI INCLUSIVE CENTRAIS DE CHAMADA,10,Risco remoto de envolvimento com atividades ilIcitas
5229002,SERVICOS DE REBOQUE DE VEICULOS,10,Risco remoto de envolvimento com atividades ilIcitas
5229099,OUTRAS ATIV AUXILIARES DOS TRANSPORTES TERRESTRES NAO ESPECI ANTE,10,Risco remoto de envolvimento com atividades ilIcitas
5231100,GESTAO DE PORTOS E TERMINAIS,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5231101,ADMINISTRACAO DA INFRA-ESTRUTURA PORTUARIA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5231102,OPERACOES DE TERMINAIS,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5232000,ATIVIDADES DE AGENCIAMENTO MARITIMO,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5239700,ATIVIDADES AUX DOS TRANSPORTES AQUAVIARIOS NAO ESPECI ANTERIOR,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5240100,ATIVIDADES AUXILIARES DOS TRANSPORTES AEREOS,10,Risco remoto de envolvimento com atividades ilIcitas
5240101,OPERACAO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
5240199,ATIV AUX TRANSPORTE AEREO EXC OPER AEROPORTO CAMPO ATERRISSAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
5250800,ATIVIDADES RELACIONADAS A ORGANIZACAO DO TRANSPORTE DE CARGA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5250801,COMISSARIA DE DESPACHOS,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5250802,ATIVIDADES DE DESPACHANTES ADUANEIROS,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5250803,"AGENCIAMENTO DE CARGAS, EXCETO PARA O TRANSPORTE MARITIMO",100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5250804,ORGANIZACAO LOGISTICA DO TRANSPORTE DE CARGA,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5250805,OPERADOR DE TRANSPORTE MULTIMODAL - OTM,100,"Melhores prAticas de mercado (trAfico de drogas, trAfico de armas e muniCOes e contrabando)"
5310500,ATIVIDADES DE CORREIO,10,Risco remoto de envolvimento com atividades ilIcitas
5310501,ATIVIDADES DO CORREIO NACIONAL,10,Risco remoto de envolvimento com atividades ilIcitas
5310502,ATIVIDADES DE FRANQUEADAS E PERMISSIONARIAS DO CORREIO NACIONAL,10,Risco remoto de envolvimento com atividades ilIcitas
5320200,ATIVIDADES DE MALOTE E DE ENTREGA,10,Risco remoto de envolvimento com atividades ilIcitas
5320201,SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,10,Risco remoto de envolvimento com atividades ilIcitas
5320202,SERVICOS DE ENTREGA RAPIDA,10,Risco remoto de envolvimento com atividades ilIcitas
5510800,HOTEIS E SIMILARES,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
5510801,HOTEIS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
5510802,APART-HOTEIS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
5510803,MOTEIS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
5590600,OUTROS TIPOS DE ALOJAMENTO NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
5590601,"ALBERGUES, EXCETO ASSISTENCIAIS",10,Risco remoto de envolvimento com atividades ilIcitas
5590602,CAMPINGS,10,Risco remoto de envolvimento com atividades ilIcitas
5590603,PENSOES (ALOJAMENTO),10,Risco remoto de envolvimento com atividades ilIcitas
5590699,OUTROS ALOJAMENTOS NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
5611200,RESTAURANTE OUTRO ESTABELECIMENTO SERVICO ALIMENTACAO E BEBIDAS,70,Risco de envolvimento com crime organizado e lavagem de dinheiro
5611201,RESTAURANTES E SIMILARES,70,Risco de envolvimento com crime organizado e lavagem de dinheiro
5611202,BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS,70,Risco de envolvimento com crime organizado e lavagem de dinheiro
5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",70,Risco de envolvimento com crime organizado e lavagem de dinheiro
5612100,SERVICOS AMBULANTES DE ALIMENTACAO,10,Risco remoto de envolvimento com atividades ilIcitas
5620100,"SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",10,Risco remoto de envolvimento com atividades ilIcitas
5620101,FORNECIMENTO ALIMENTO PREPARADO PREPONDERANTEMENTE PARA EMPRESAS,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
5620102,SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES - BUFE,10,Risco remoto de envolvimento com atividades ilIcitas
5620103,CANTINAS - SERVICOS DE ALIMENTACAO PRIVATIVOS,10,Risco remoto de envolvimento com atividades ilIcitas
5620104,FORNECIMENTO ALIMENTO PREPARADO PREPONDERANTE P/CONS DOMICILIAR,10,Risco remoto de envolvimento com atividades ilIcitas
5811500,EDICAO DE LIVROS,10,Risco remoto de envolvimento com atividades ilIcitas
5812300,EDICAO DE JORNAIS,10,Risco remoto de envolvimento com atividades ilIcitas
5812301,EDICAO DE JORNAIS DIARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
5812302,EDICAO DE JORNAIS NAO DIARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
5813100,EDICAO DE REVISTAS,10,Risco remoto de envolvimento com atividades ilIcitas
5819100,"EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",10,Risco remoto de envolvimento com atividades ilIcitas
5821200,EDICAO INTEGRADA A IMPRESSAO DE LIVROS,10,Risco remoto de envolvimento com atividades ilIcitas
5822100,EDICAO INTEGRADA A IMPRESSAO DE JORNAIS,10,Risco remoto de envolvimento com atividades ilIcitas
5822101,EDICAO INTEGRADA À IMPRESSAO DE JORNAIS DIARIOS,10,Risco remoto de envolvimento com atividades ilIcitas
5823900,EDICAO INTEGRADA A IMPRESSAO DE REVISTAS,10,Risco remoto de envolvimento com atividades ilIcitas
5829800,EDICAO INTEGRADA IMPRESSAO CADASTRO LISTA OUTRO PRODUTO GRAFICO,10,Risco remoto de envolvimento com atividades ilIcitas
5911100,ATIV PROD CINEMATOGRAFICA DE VIDEOS E DE PROGRAMAS DE TELEVISAO,10,Risco remoto de envolvimento com atividades ilIcitas
5911101,ESTUDIOS CINEMATOGRAFICOS,10,Risco remoto de envolvimento com atividades ilIcitas
5911102,PRODUCAO DE FILMES PARA PUBLICIDADE,100,Diretriz Bacen
5911199,ATIV PD CINEMATOGRAFICA VIDEO PROG TELEVISAO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
5912000,ATIVIDADE DE  POS-PRODUCAO CINEMATOGRAFICA VIDEO PROG TELEVISAO,10,Risco remoto de envolvimento com atividades ilIcitas
5912001,SERVICOS DE DUBLAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
5912002,SERVICOS DE MIXAGEM SONORA EM PRODUCAO AUDIOVISUAL,10,Risco remoto de envolvimento com atividades ilIcitas
5912099,ATIV POS-PROD CINEMATOG VIDEO PROG TELEVISAO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
5913800,DISTRIBUICAO CINEMATOGRAFICA DE VIDEO E DE PROGRAMA DE TELEVISAO,10,Risco remoto de envolvimento com atividades ilIcitas
5914600,ATIVIDADES DE EXIBICAO CINEMATOGRAFICA,10,Risco remoto de envolvimento com atividades ilIcitas
5920100,ATIVIDADES DE GRAVACAO DE SOM E DE EDICAO DE MUSICA,10,Risco remoto de envolvimento com atividades ilIcitas
6010100,ATIVIDADES DE RADIO,10,Risco remoto de envolvimento com atividades ilIcitas
6021700,ATIVIDADES DE TELEVISAO ABERTA,10,Risco remoto de envolvimento com atividades ilIcitas
6022500,PROGRAMADORA E ATIVIDADE RELACIONADA A TELEVISAO POR ASSINATURA,10,Risco remoto de envolvimento com atividades ilIcitas
6022501,PROGRAMADORAS,10,Risco remoto de envolvimento com atividades ilIcitas
6022502,ATIV RELACIONADA A TELEVISAO POR ASSINATURA EXCETO PROGRAMADORAS,10,Risco remoto de envolvimento com atividades ilIcitas
6110800,TELECOMUNICACOES POR FIO,10,Risco remoto de envolvimento com atividades ilIcitas
6110801,SERVICOS DE TELEFONIA FIXA COMUTADA - STFC,10,Risco remoto de envolvimento com atividades ilIcitas
6110802,SERVICOS DE REDES DE TRANSPORTE DE TELECOMUNICACOES - SRTT,10,Risco remoto de envolvimento com atividades ilIcitas
6110803,SERVICOS DE COMUNICACAO MULTIMIDIA - SCM,10,Risco remoto de envolvimento com atividades ilIcitas
6110899,SERVICO TELECOMUNICACOES POR FIO NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
6120500,TELECOMUNICACOES SEM FIO,10,Risco remoto de envolvimento com atividades ilIcitas
6120501,TELEFONIA MOVEL CELULAR,10,Risco remoto de envolvimento com atividades ilIcitas
6120502,SERVICO MOVEL ESPECIALIZADO - SME,10,Risco remoto de envolvimento com atividades ilIcitas
6120599,SERVICO TELECOMUNICACAO SEM FIO NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
6130200,TELECOMUNICACOES POR SATELITE,10,Risco remoto de envolvimento com atividades ilIcitas
6141800,OPERADORAS DE TELEVISAO POR ASSINATURA POR CABO,10,Risco remoto de envolvimento com atividades ilIcitas
6142600,OPERADORAS DE TELEVISAO POR ASSINATURA POR MICROONDAS,10,Risco remoto de envolvimento com atividades ilIcitas
6143400,OPERADORAS DE TELEVISAO POR ASSINATURA POR SATELITE,10,Risco remoto de envolvimento com atividades ilIcitas
6190600,OUTRAS ATIVIDADES DE TELECOMUNICACOES,10,Risco remoto de envolvimento com atividades ilIcitas
6190601,PROVEDORES DE ACESSO AS REDES DE COMUNICACOES,10,Risco remoto de envolvimento com atividades ilIcitas
6190602,PROVEDORES DE VOZ SOBRE PROTOCOLO INTERNET - VOIP,10,Risco remoto de envolvimento com atividades ilIcitas
6190699,OUTRAS ATIV DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
6201500,DESENVOLVIMENTO DE PROGRAMAS DE COMPUTADOR SOB ENCOMENDA,10,Risco remoto de envolvimento com atividades ilIcitas
6202300,DESENVOLVIMENTO LICENCIAMENTO PROG DE COMPUTADOR CUSTOMIZAVEIS,10,Risco remoto de envolvimento com atividades ilIcitas
6203100,DESENVOLVIMENTO LICENCIAMENTO PROG COMPUTADOR NAO-CUSTOMIZAVEIS,10,Risco remoto de envolvimento com atividades ilIcitas
6204000,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,10,Risco remoto de envolvimento com atividades ilIcitas
6209100,SUPORTE TECNICO MANUTENCAO E OUTRO SERVICO TECNOLOGIA DA INFORMA,10,Risco remoto de envolvimento com atividades ilIcitas
6311900,TRATAMENTO DADOS PROVEDORE SERVICO APLICACAO SERV HOSP INTERNET,10,Risco remoto de envolvimento com atividades ilIcitas
6319400,PORTAL PROVEDORE CONTEUDO OUTROS SERVICOS INFORMACAO NA INTERNET,10,Risco remoto de envolvimento com atividades ilIcitas
6391700,AGENCIAS DE NOTICIAS,10,Risco remoto de envolvimento com atividades ilIcitas
6399200,OUTRAS ATIVIDADES PRESTACAO SERV INFORMACAO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
6424703,COOPERATIVAS DE CREDITO MUTUO,10,Risco remoto de envolvimento com atividades ilIcitas
6424704,COOPERATIVAS DE CREDITO RURAL,10,Risco remoto de envolvimento com atividades ilIcitas
6436100,"SOCIEDADES DE CREDITO, FINANCIAMENTO E INVESTIMENTO - FINANCEIRAS",10,Risco remoto de envolvimento com atividades ilIcitas
6462000,HOLDINGS DE INSTITUICOES NAO-FINANCEIRAS,50,Impossibilidade de mensuraCAo do faturamento mensal
6463800,"OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS",50,Impossibilidade de mensuraCAo do faturamento mensal
6491300,FACTORING,100,Diretriz Bacen
6493000,ADMINISTRACAO DE CONSORCIOS PARA AQUISICAO DE BENS E DIREITOS,10,Risco remoto de envolvimento com atividades ilIcitas
6499903,FUNDO GARANTIDOR DE CREDITO,10,Risco remoto de envolvimento com atividades ilIcitas
6499905,CONCESSAO DE CREDITO PELAS OSCIP,70,Risco de corrupCAo
6499999,OUTRAS ATIVIDADES DE SERVICOS FINANCEIROS NAO ESPECIFICADAS ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
6511100,SEGUROS DE VIDA,10,Risco remoto de envolvimento com atividades ilIcitas
6511101,SEGUROS DE VIDA,10,Risco remoto de envolvimento com atividades ilIcitas
6511102,PLANOS DE AUXILIO-FUNERAL,10,Risco remoto de envolvimento com atividades ilIcitas
6512000,SEGUROS NAO-VIDA,10,Risco remoto de envolvimento com atividades ilIcitas
6520100,SEGUROS-SAUDE,10,Risco remoto de envolvimento com atividades ilIcitas
6530800,RESSEGUROS,10,Risco remoto de envolvimento com atividades ilIcitas
6541300,PREVIDENCIA COMPLEMENTAR FECHADA,10,Risco remoto de envolvimento com atividades ilIcitas
6542100,PREVIDENCIA COMPLEMENTAR ABERTA,10,Risco remoto de envolvimento com atividades ilIcitas
6550200,PLANOS DE SAUDE,10,Risco remoto de envolvimento com atividades ilIcitas
6619399,OUTRAS ATIVIDADES AUXILIARES DOS SERVICOS FINANCEIROS NAO ESPECIFICA,10,Risco remoto de envolvimento com atividades ilIcitas
6621500,AVALIACAO DE RISCOS E PERDAS,10,Risco remoto de envolvimento com atividades ilIcitas
6621501,PERITOS E AVALIADORES DE SEGUROS,10,Risco remoto de envolvimento com atividades ilIcitas
6621502,AUDITORIA E CONSULTORIA ATUARIAL,10,Risco remoto de envolvimento com atividades ilIcitas
6622300,CORRETORE AGENTE SEGURO PLANO PREVIDENCIA COMPLEMENTAR E SAUDE,10,Risco remoto de envolvimento com atividades ilIcitas
6629100,ATV AUX SEGURO PREVID COMPLEM PLANO SAUDE NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
6630400,ATIVIDADES DE ADMINISTRACAO DE FUNDOS POR CONTRATO OU COMISSAO,10,Risco remoto de envolvimento com atividades ilIcitas
6810201,COMPRA E VENDA DE IMOVEIS PROPRIOS,100,ComErcio de bens de luxo ou de alto valor
6810202,ALUGUEL DE IMOVEIS PROPRIOS,10,Risco remoto de envolvimento com atividades ilIcitas
6810203,LOTEAMENTO DE IMOVEIS PROPRIOS,10,Risco remoto de envolvimento com atividades ilIcitas
6821800,"INTERMEDIACAO NA COMPRA, VENDA E ALUGUEL DE IMOVEIS",100,ComErcio de bens de luxo ou de alto valor
6821801,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,100,ComErcio de bens de luxo ou de alto valor
6821802,CORRETAGEM NO ALUGUEL DE IMOVEIS,100,ComErcio de bens de luxo ou de alto valor
6822600,GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA,10,Risco remoto de envolvimento com atividades ilIcitas
6911700,"ATIVIDADES JURIDICAS, EXCETO CARTORIOS",100,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
6911701,SERVICOS ADVOCATICIOS,100,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
6911702,ATIVIDADES AUXILIARES DA JUSTICA,10,Risco remoto de envolvimento com atividades ilIcitas
6911703,AGENTE DE PROPRIEDADE INDUSTRIAL,10,Risco remoto de envolvimento com atividades ilIcitas
6912500,CARTORIOS,70,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
6920600,"ATIVIDADES DE CONTABILIDADE, CONSULTORIA E AUDITORIA CONTABIL E T",70,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
6920601,ATIVIDADES DE CONTABILIDADE,70,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
6920602,ATIVIDADES DE CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA,70,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
7010700,SEDES DE EMPRESAS E UNIDADES ADMINISTRATIVAS LOCAIS,10,Risco remoto de envolvimento com atividades ilIcitas
7020400,ATIVI CONSULTORIA GESTAO EMPRESARIAL EXC CONSULT TECNICA ESPECIF,70,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
7111100,SERVICOS DE ARQUITETURA,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
7112000,SERVICOS DE ENGENHARIA,80,Alto risco de envolvimento com corrupCAo em contratos pUblicos
7119700,ATIVIDADES TECNICAS RELACIONADAS A ARQUITETURA E ENGENHARIA,10,Risco remoto de envolvimento com atividades ilIcitas
7119701,"SERVICOS DE CARTOGRAFIA, TOPOGRAFIA E GEODESIA",10,Risco remoto de envolvimento com atividades ilIcitas
7119702,ATIVIDADES DE ESTUDOS GEOLOGICOS,10,Risco remoto de envolvimento com atividades ilIcitas
7119703,SERVICOS DE DESENHO TECNICO RELACIONADO A ARQUITETURA ENGENHARIA,10,Risco remoto de envolvimento com atividades ilIcitas
7119704,SERVICOS DE PERICIA TECNICA RELACIONADOS A SEGURANCA DO TRABALHO,10,Risco remoto de envolvimento com atividades ilIcitas
7119799,ATV TEC RELACIONADA ENGENHARIA ARQUITETURA NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
7120100,TESTES E ANALISES TECNICAS,10,Risco remoto de envolvimento com atividades ilIcitas
7210000,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL CIENCIA FISICA E NATURAL,10,Risco remoto de envolvimento com atividades ilIcitas
7220700,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL CIENCIA SOCIAL E HUMANA,10,Risco remoto de envolvimento com atividades ilIcitas
7311400,AGENCIAS DE PUBLICIDADE,100,Diretriz Bacen
7312200,AGENCIAMENTO ESPACO P/PUBLICIDADE EXC EM VEICULOS DE COMUNICACAO,100,Diretriz Bacen
7319000,ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,100,Diretriz Bacen
7319001,CRIACAO DE ESTANDES PARA FEIRAS E EXPOSICOES,100,Diretriz Bacen
7319002,PROMOCAO DE VENDAS,50,Impossibilidade de mensuraCAo do faturamento mensal
7319003,MARKETING DIRETO,10,Risco remoto de envolvimento com atividades ilIcitas
7319004,CONSULTORIA EM PUBLICIDADE,100,Diretriz Bacen
7319099,OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,100,Diretriz Bacen
7320300,PESQUISAS DE MERCADO E DE OPINIAO PUBLICA,50,Risco de envolvimento com corrupCAo em contratos pUblicos
7410200,DESIGN E DECORACAO DE INTERIORES,10,Risco remoto de envolvimento com atividades ilIcitas
7410201,DESIGN,10,Risco remoto de envolvimento com atividades ilIcitas
7410202,DECORACAO DE INTERIORES,10,Risco remoto de envolvimento com atividades ilIcitas
7420000,ATIVIDADES FOTOGRAFICAS E SIMILARES,10,Risco remoto de envolvimento com atividades ilIcitas
7420001,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",10,Risco remoto de envolvimento com atividades ilIcitas
7420002,ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS AEREAS E SUBMARINAS,10,Risco remoto de envolvimento com atividades ilIcitas
7420003,LABORATORIOS FOTOGRAFICOS,10,Risco remoto de envolvimento com atividades ilIcitas
7420004,FILMAGEM DE FESTAS E EVENTOS,10,Risco remoto de envolvimento com atividades ilIcitas
7420005,SERVICOS DE MICROFILMAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
7490100,ATV PROFISSIONAL CIENTIFICA TECNICA NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
7490101,"SERVICOS DE TRADUCAO, INTERPRETACAO E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
7490102,ESCAFANDRIA E MERGULHO,10,Risco remoto de envolvimento com atividades ilIcitas
7490103,SERV AGRONOMIA E CONSULTORIA ATIVIDADES AGRICOLAS E PECUARIAS,10,Risco remoto de envolvimento com atividades ilIcitas
7490104,ATIV INTERMEDIACAO AGENCIAMENTO SERV NEGOCIO EM GERAL EXC IMOBIL,10,Risco remoto de envolvimento com atividades ilIcitas
7490105,AGENCIAMENTO PROFISSIONAIS P/ATIVIDADE ESPORTIVA CULT ARTISTICA,100,Melhores prAticas de mercado (corrupCAo e lavagem de dinheiro)
7490199,OUTRA ATIV PROFISSIONAL CIENTIFICA TECNICA NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
7500100,ATIVIDADES VETERINARIAS,10,Risco remoto de envolvimento com atividades ilIcitas
7711000,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,70,Risco de envolvimento com crime organizado e lavagem de dinheiro
7719500,"LOCACAO DE MEIOS DE TRANSPORTE, EXCETO AUTOMOVEIS, SEM CONDUTOR",10,Risco remoto de envolvimento com atividades ilIcitas
